Alle Berechnungsarten;L1-2a;L1-2a;L1-2a;L1-2a;L1-2a;L1-2a;L1-2a;L1-2a;Bus1;Bus1;Bus1;Bus2;Bus2;Bus2
"Zeitpunkt in s";"u1, Betrag/Anschluss i in p.u.";"Mitsystem-Spannung, Winkel/Anschluss i in deg";"Gesamte Wirkleistung/Anschluss i in MW";"Gesamte Blindleistung/Anschluss i in Mvar";"u1, Betrag/Anschluss j in p.u.";"Mitsystem-Spannung, Winkel/Anschluss j in deg";"Gesamte Wirkleistung/Anschluss j in MW";"Gesamte Blindleistung/Anschluss j in Mvar";"u1, Betrag in p.u.";"U, Winkel in deg";"Elektrische Frequenz in Hz";"u1, Betrag in p.u.";"U, Winkel in deg";"Elektrische Frequenz in Hz"
27,11166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99007719;-0,00388062;61,42098904;0,97710448;-4,73290711;61,42098904
27,12166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99011420;-0,00388665;61,42117331;0,97714100;-4,73291314;61,42117331
27,13166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99015117;-0,00389268;61,42135713;0,97717749;-4,73291917;61,42135713
27,14166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99018809;-0,00389869;61,42154049;0,97721392;-4,73292518;61,42154049
27,15166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99022496;-0,00390468;61,42172340;0,97725031;-4,73293118;61,42172340
27,16166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99026179;-0,00391067;61,42190586;0,97728666;-4,73293716;61,42190586
27,17166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99029858;-0,00391664;61,42208787;0,97732296;-4,73294313;61,42208787
27,18166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99033532;-0,00392260;61,42226943;0,97735922;-4,73294909;61,42226943
27,19166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99037201;-0,00392854;61,42245054;0,97739544;-4,73295503;61,42245054
27,20166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99040866;-0,00393447;61,42263119;0,97743161;-4,73296096;61,42263119
27,21166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99044527;-0,00394039;61,42281140;0,97746773;-4,73296688;61,42281140
27,22166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99048183;-0,00394629;61,42299116;0,97750382;-4,73297278;61,42299116
27,23166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99051835;-0,00395218;61,42317048;0,97753985;-4,73297867;61,42317048
27,24166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99055482;-0,00395806;61,42334934;0,97757585;-4,73298455;61,42334934
27,25166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99059125;-0,00396392;61,42352776;0,97761180;-4,73299041;61,42352776
27,26166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99062763;-0,00396977;61,42370573;0,97764770;-4,73299626;61,42370573
27,27166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99066397;-0,00397561;61,42388326;0,97768357;-4,73300210;61,42388326
27,28166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99070026;-0,00398144;61,42406034;0,97771938;-4,73300793;61,42406034
27,29166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99073651;-0,00398725;61,42423697;0,97775516;-4,73301374;61,42423697
27,30166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99077271;-0,00399305;61,42441317;0,97779089;-4,73301954;61,42441317
27,31166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99080888;-0,00399883;61,42458891;0,97782658;-4,73302532;61,42458891
27,32166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99084499;-0,00400460;61,42476422;0,97786222;-4,73303109;61,42476422
27,33166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99088106;-0,00401036;61,42493908;0,97789782;-4,73303685;61,42493908
27,34166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99091709;-0,00401611;61,42511350;0,97793338;-4,73304260;61,42511350
27,35166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99095308;-0,00402184;61,42528748;0,97796889;-4,73304833;61,42528748
27,36166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99098902;-0,00402756;61,42546102;0,97800436;-4,73305405;61,42546102
27,37166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99102491;-0,00403327;61,42563412;0,97803979;-4,73305976;61,42563412
27,38166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99106077;-0,00403896;61,42580677;0,97807517;-4,73306545;61,42580677
27,39166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99109658;-0,00404464;61,42597899;0,97811051;-4,73307113;61,42597899
27,40166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99113234;-0,00405031;61,42615077;0,97814580;-4,73307680;61,42615077
27,41166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99116806;-0,00405597;61,42632211;0,97818106;-4,73308246;61,42632211
27,42166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99120374;-0,00406161;61,42649301;0,97821627;-4,73308810;61,42649301
27,43166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99123937;-0,00406724;61,42666348;0,97825143;-4,73309373;61,42666348
27,44166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99127496;-0,00407285;61,42683350;0,97828656;-4,73309934;61,42683350
27,45166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99131051;-0,00407846;61,42700310;0,97832164;-4,73310495;61,42700310
27,46166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99134601;-0,00408405;61,42717225;0,97835667;-4,73311054;61,42717225
27,47166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99138147;-0,00408963;61,42734097;0,97839167;-4,73311612;61,42734097
27,48166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99141689;-0,00409519;61,42750926;0,97842662;-4,73312168;61,42750926
27,49166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99145226;-0,00410074;61,42767711;0,97846153;-4,73312723;61,42767711
27,50166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99148759;-0,00410628;61,42784453;0,97849640;-4,73313277;61,42784453
27,51166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99152287;-0,00411181;61,42801151;0,97853122;-4,73313830;61,42801151
27,52166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99155812;-0,00411732;61,42817806;0,97856600;-4,73314381;61,42817806
27,53166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99159332;-0,00412282;61,42834418;0,97860074;-4,73314931;61,42834418
27,54166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99162847;-0,00412831;61,42850987;0,97863544;-4,73315480;61,42850987
27,55166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99166359;-0,00413379;61,42867513;0,97867009;-4,73316028;61,42867513
27,56166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99169866;-0,00413925;61,42883995;0,97870470;-4,73316574;61,42883995
27,57166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99173368;-0,00414470;61,42900435;0,97873927;-4,73317119;61,42900435
27,58166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99176867;-0,00415014;61,42916832;0,97877379;-4,73317663;61,42916832
27,59166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99180361;-0,00415556;61,42933186;0,97880828;-4,73318205;61,42933186
27,60166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99183851;-0,00416097;61,42949496;0,97884272;-4,73318746;61,42949496
27,61166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99187336;-0,00416637;61,42965764;0,97887712;-4,73319286;61,42965764
27,62166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99190818;-0,00417176;61,42981990;0,97891147;-4,73319825;61,42981990
27,63166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99194295;-0,00417713;61,42998172;0,97894579;-4,73320362;61,42998172
27,64166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99197767;-0,00418250;61,43014312;0,97898006;-4,73320899;61,43014312
27,65166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99201236;-0,00418784;61,43030410;0,97901429;-4,73321433;61,43030410
27,66166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99204700;-0,00419318;61,43046465;0,97904848;-4,73321967;61,43046465
27,67166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99208160;-0,00419850;61,43062477;0,97908263;-4,73322499;61,43062477
27,68166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99211616;-0,00420382;61,43078447;0,97911673;-4,73323031;61,43078447
27,69166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99215067;-0,00420911;61,43094374;0,97915079;-4,73323560;61,43094374
27,70166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99218514;-0,00421440;61,43110259;0,97918481;-4,73324089;61,43110259
27,71166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99221957;-0,00421967;61,43126102;0,97921879;-4,73324617;61,43126102
27,72166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99225396;-0,00422494;61,43141903;0,97925273;-4,73325143;61,43141903
27,73166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99228831;-0,00423018;61,43157661;0,97928663;-4,73325668;61,43157661
27,74166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99232261;-0,00423542;61,43173377;0,97932048;-4,73326191;61,43173377
27,75166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99235687;-0,00424065;61,43189052;0,97935429;-4,73326714;61,43189052
27,76166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99239109;-0,00424586;61,43204684;0,97938806;-4,73327235;61,43204684
27,77166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99242527;-0,00425106;61,43220274;0,97942179;-4,73327755;61,43220274
27,78166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99245940;-0,00425624;61,43235822;0,97945548;-4,73328273;61,43235822
27,79166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99249350;-0,00426142;61,43251328;0,97948913;-4,73328791;61,43251328
27,80166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99252755;-0,00426658;61,43266793;0,97952273;-4,73329307;61,43266793
27,81166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99256156;-0,00427173;61,43282215;0,97955629;-4,73329822;61,43282215
27,82166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99259553;-0,00427687;61,43297596;0,97958982;-4,73330336;61,43297596
27,83166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99262945;-0,00428199;61,43312936;0,97962330;-4,73330848;61,43312936
27,84166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99266334;-0,00428710;61,43328233;0,97965674;-4,73331359;61,43328233
27,85166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99269718;-0,00429220;61,43343489;0,97969014;-4,73331870;61,43343489
27,86166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99273098;-0,00429729;61,43358704;0,97972350;-4,73332378;61,43358704
27,87166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99276474;-0,00430237;61,43373877;0,97975681;-4,73332886;61,43373877
27,88166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99279846;-0,00430743;61,43389008;0,97979009;-4,73333392;61,43389008
27,89166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99283213;-0,00431248;61,43404098;0,97982332;-4,73333897;61,43404098
27,90166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99286577;-0,00431752;61,43419147;0,97985652;-4,73334401;61,43419147
27,91166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99289936;-0,00432255;61,43434154;0,97988967;-4,73334904;61,43434154
27,92166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99293291;-0,00432757;61,43449121;0,97992278;-4,73335406;61,43449121
27,93166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99296642;-0,00433257;61,43464046;0,97995585;-4,73335906;61,43464046
27,94166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99299989;-0,00433756;61,43478930;0,97998888;-4,73336405;61,43478930
27,95166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99303332;-0,00434254;61,43493773;0,98002187;-4,73336903;61,43493773
27,96166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99306671;-0,00434750;61,43508574;0,98005482;-4,73337399;61,43508574
27,97166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99310005;-0,00435246;61,43523335;0,98008773;-4,73337895;61,43523335
27,98166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99313336;-0,00435740;61,43538055;0,98012060;-4,73338389;61,43538055
27,99166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99316662;-0,00436233;61,43552734;0,98015343;-4,73338882;61,43552734
28,00166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99319984;-0,00436725;61,43567372;0,98018622;-4,73339374;61,43567372
28,01166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99323302;-0,00437215;61,43581969;0,98021896;-4,73339864;61,43581969
28,02166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99326617;-0,00437705;61,43596526;0,98025167;-4,73340354;61,43596526
28,03166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99329927;-0,00438193;61,43611042;0,98028434;-4,73340842;61,43611042
28,04166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99333233;-0,00438680;61,43625517;0,98031696;-4,73341329;61,43625517
28,05166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99336534;-0,00439166;61,43639952;0,98034955;-4,73341815;61,43639952
28,06166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99339832;-0,00439650;61,43654346;0,98038209;-4,73342299;61,43654346
28,07166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99343126;-0,00440134;61,43668699;0,98041460;-4,73342783;61,43668699
28,08166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99346415;-0,00440616;61,43683012;0,98044707;-4,73343265;61,43683012
28,09166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99349701;-0,00441097;61,43697285;0,98047949;-4,73343746;61,43697285
28,10166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99352983;-0,00441577;61,43711518;0,98051188;-4,73344226;61,43711518
28,11166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99356260;-0,00442055;61,43725710;0,98054422;-4,73344705;61,43725710
28,12166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99359534;-0,00442533;61,43739861;0,98057653;-4,73345182;61,43739861
28,13166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99362803;-0,00443009;61,43753973;0,98060879;-4,73345658;61,43753973
28,14166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99366068;-0,00443484;61,43768044;0,98064102;-4,73346133;61,43768044
28,15166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99369330;-0,00443958;61,43782076;0,98067320;-4,73346607;61,43782076
28,16166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99372587;-0,00444431;61,43796067;0,98070535;-4,73347080;61,43796067
28,17166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99375840;-0,00444902;61,43810018;0,98073746;-4,73347551;61,43810018
28,18166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99379090;-0,00445373;61,43823929;0,98076952;-4,73348022;61,43823929
28,19166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99382335;-0,00445842;61,43837801;0,98080155;-4,73348491;61,43837801
28,20166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99385576;-0,00446310;61,43851632;0,98083354;-4,73348959;61,43851632
28,21166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99388813;-0,00446777;61,43865424;0,98086549;-4,73349426;61,43865424
28,22166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99392047;-0,00447242;61,43879176;0,98089740;-4,73349891;61,43879176
28,23166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99395276;-0,00447707;61,43892888;0,98092927;-4,73350356;61,43892888
28,24166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99398501;-0,00448170;61,43906560;0,98096110;-4,73350819;61,43906560
28,25166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99401722;-0,00448632;61,43920193;0,98099289;-4,73351281;61,43920193
28,26166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99404940;-0,00449093;61,43933786;0,98102464;-4,73351742;61,43933786
28,27166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99408153;-0,00449553;61,43947340;0,98105635;-4,73352202;61,43947340
28,28166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99411362;-0,00450011;61,43960854;0,98108802;-4,73352661;61,43960854
28,29166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99414568;-0,00450469;61,43974329;0,98111966;-4,73353118;61,43974329
28,30166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99417769;-0,00450925;61,43987764;0,98115125;-4,73353574;61,43987764
28,31166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99420966;-0,00451380;61,44001160;0,98118281;-4,73354029;61,44001160
28,32166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99424160;-0,00451834;61,44014517;0,98121432;-4,73354483;61,44014517
28,33166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99427350;-0,00452287;61,44027835;0,98124580;-4,73354936;61,44027835
28,34166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99430535;-0,00452739;61,44041113;0,98127724;-4,73355388;61,44041113
28,35166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99433717;-0,00453189;61,44054352;0,98130864;-4,73355838;61,44054352
28,36166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99436895;-0,00453639;61,44067552;0,98134000;-4,73356288;61,44067552
28,37166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99440068;-0,00454087;61,44080713;0,98137132;-4,73356736;61,44080713
28,38166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99443238;-0,00454534;61,44093835;0,98140261;-4,73357183;61,44093835
28,39166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99446404;-0,00454980;61,44106918;0,98143385;-4,73357629;61,44106918
28,40166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99449566;-0,00455424;61,44119962;0,98146506;-4,73358073;61,44119962
28,41166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99452724;-0,00455868;61,44132967;0,98149622;-4,73358517;61,44132967
28,42166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99455878;-0,00456310;61,44145934;0,98152735;-4,73358959;61,44145934
28,43166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99459029;-0,00456752;61,44158861;0,98155844;-4,73359401;61,44158861
28,44166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99462175;-0,00457192;61,44171750;0,98158949;-4,73359841;61,44171750
28,45166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99465318;-0,00457631;61,44184600;0,98162051;-4,73360280;61,44184600
28,46166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99468456;-0,00458069;61,44197412;0,98165148;-4,73360718;61,44197412
28,47166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99471591;-0,00458505;61,44210185;0,98168242;-4,73361154;61,44210185
28,48166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99474722;-0,00458941;61,44222919;0,98171332;-4,73361590;61,44222919
28,49166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99477849;-0,00459375;61,44235615;0,98174418;-4,73362024;61,44235615
28,50166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99480972;-0,00459809;61,44248273;0,98177500;-4,73362458;61,44248273
28,51166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99484091;-0,00460241;61,44260892;0,98180578;-4,73362890;61,44260892
28,52166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99487206;-0,00460672;61,44273473;0,98183652;-4,73363321;61,44273473
28,53166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99490318;-0,00461102;61,44286015;0,98186723;-4,73363751;61,44286015
28,54166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99493425;-0,00461531;61,44298519;0,98189790;-4,73364180;61,44298519
28,55166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99496529;-0,00461958;61,44310985;0,98192853;-4,73364607;61,44310985
28,56166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99499629;-0,00462385;61,44323413;0,98195912;-4,73365034;61,44323413
28,57166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99502725;-0,00462810;61,44335803;0,98198968;-4,73365459;61,44335803
28,58166667;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99505817;-0,00463235;61,44348154;0,98202020;-4,73365884;61,44348154
