Alle Berechnungsarten;L1-2a;L1-2a;L1-2a;L1-2a;L1-2a;L1-2a;L1-2a;L1-2a;Bus1;Bus1;Bus1;Bus2;Bus2;Bus2
"Zeitpunkt in s";"u1, Betrag/Anschluss i in p.u.";"Mitsystem-Spannung, Winkel/Anschluss i in deg";"Gesamte Wirkleistung/Anschluss i in MW";"Gesamte Blindleistung/Anschluss i in Mvar";"u1, Betrag/Anschluss j in p.u.";"Mitsystem-Spannung, Winkel/Anschluss j in deg";"Gesamte Wirkleistung/Anschluss j in MW";"Gesamte Blindleistung/Anschluss j in Mvar";"u1, Betrag in p.u.";"U, Winkel in deg";"Elektrische Frequenz in Hz";"u1, Betrag in p.u.";"U, Winkel in deg";"Elektrische Frequenz in Hz"
26,99000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,00000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,01000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,02000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,03000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,04000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,05000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,06000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,07000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,08000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,09000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,10000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,11000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,12000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,13000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,14000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,15000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,16000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,17000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,18000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,19000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,20000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,21000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,22000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,23000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,24000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,25000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,26000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,27000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,28000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,29000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,30000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,31000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,32000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,33000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,34000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,35000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,36000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,37000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,38000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,39000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,40000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,41000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,42000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,43000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,44000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,45000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,46000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,47000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,48000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,49000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,50000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,51000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,52000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,53000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,54000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,55000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,56000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,57000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,58000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,59000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,60000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,61000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,62000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,63000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,64000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,65000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,66000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,67000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,68000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,69000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,70000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,71000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,72000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,73000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,74000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,75000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,76000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,77000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,78000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,79000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,80000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,81000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,82000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,83000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,84000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,85000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,86000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,87000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,88000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,89000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,90000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,91000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,92000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,93000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,94000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,95000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,96000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,97000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,98000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
27,99000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,00000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,01000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,02000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,03000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,04000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,05000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,06000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,07000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,08000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,09000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,10000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,11000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,12000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,13000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,14000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,15000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,16000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,17000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,18000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,19000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,20000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,21000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,22000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,23000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,24000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,25000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,26000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,27000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,28000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,29000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,30000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,31000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,32000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,33000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,34000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,35000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,36000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,37000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,38000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
28,39000000;0,98586029;-2,34387904;-25,00000000;-5,00000000;1,00000000;-0,00000000;25,12994736;6,10365946;1,00000000;-0,00000000;60,00000000;0,98586029;-2,34387904;60,00000000
