Standard Model;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3
"Zeitpunkt in s";"Gesättigte Hauptfeldreaktanz, d-Achse in p.u.";"Gesättigte Hauptfeldreaktanz, q-Achse in p.u.";"xl in p.u.";"rstr in p.u.";"xrld in p.u.";"xrlq in p.u.";"Subtransiente Reaktanz, d-Achse in p.u.";"Subtransiente Reaktanz, q-Achse in p.u.";"xd' in p.u.";"xq' in p.u.";"Synchrone Reaktanz, d-Achse in p.u.";"Synchrone Reaktanz, q-Achse in p.u.";"Reaktanz der Erregerwicklung in p.u.";"Reaktanz der 1d-Dämpferwicklung in p.u.";"Reaktanz der 1q-Dämpferwicklung in p.u.";"Reaktanz der 2q-Dämpferwicklung in p.u.";"Widerstand der Erregerwicklung in p.u.";"Widerstand der 1d-Dämpferwicklung in p.u.";"Widerstand der 1q-Dämpferwicklung in p.u.";"Widerstand der 2q-Dämpferwicklung in p.u.";"Mechanisches Moment in p.u.";"Elektrisches Moment in p.u.";"Ständerstrom, d-Achse in p.u.";"Ständerstrom, q-Achse in p.u.";"Strom in Erregerwicklung in p.u.";"Strom in 1d-Dämpferwicklung in p.u.";"Strom in 1q-Dämpferwicklung in p.u.";"Strom in 2q-Dämpferwicklung in p.u.";"Ständerfluss, d-Achse";"Ständerfluss, q-Achse in p.u.";"Subtransienter Fluss, d-Achse in p.u.";"Subtransienter Fluss, q-Achse in p.u.";"Fluss in Erregerwicklung in p.u.";"Fluss in 1d-Dämpferwicklung in p.u.";"Fluss in 1q-Dämpferwicklung in p.u.";"Fluss in 2q-Dämpferwicklung in p.u.";"Spannung, d-Achse in p.u.";"Spannung, q-Achse in p.u.";"Subtransiente Spannung, d-Achse in p.u.";"Subtransiente Spannung, q-Achse in p.u.";"Erregerspannung in p.u.";"Konvertierungsfaktor (=xadu/rfd)"
1,495167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775305;0,743945;0,879409;0,245224;1,247815;0,019606;-0,064401;-0,051806;0,531486;-0,570861;0,707368;-0,521816;0,806832;0,623227;-0,557253;-0,571010;0,574862;0,536910;0,525817;0,712792;1,402985;1,988891
1,496167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775301;0,743839;0,879890;0,245094;1,248224;0,019570;-0,064325;-0,051838;0,531269;-0,570585;0,707247;-0,521566;0,806723;0,623040;-0,556978;-0,570762;0,574587;0,536695;0,525569;0,712673;1,402985;1,988891
1,497167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775297;0,743734;0,880368;0,244968;1,248630;0,019533;-0,064246;-0,051869;0,531052;-0,570311;0,707125;-0,521317;0,806614;0,622853;-0,556704;-0,570514;0,574314;0,536482;0,525320;0,712555;1,402985;1,988891
1,498167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775292;0,743631;0,880841;0,244848;1,249032;0,019497;-0,064165;-0,051898;0,530835;-0,570038;0,707004;-0,521068;0,806504;0,622667;-0,556430;-0,570265;0,574042;0,536269;0,525072;0,712437;1,402985;1,988891
1,499167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775288;0,743530;0,881312;0,244731;1,249432;0,019460;-0,064082;-0,051925;0,530620;-0,569766;0,706882;-0,520819;0,806395;0,622481;-0,556156;-0,570016;0,573771;0,536056;0,524825;0,712319;1,402985;1,988891
1,500167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775283;0,743430;0,881778;0,244619;1,249827;0,019423;-0,063997;-0,051950;0,530405;-0,569495;0,706761;-0,520571;0,806285;0,622295;-0,555883;-0,569767;0,573501;0,535845;0,524577;0,712200;1,402985;1,988891
1,501167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775279;0,743331;0,882241;0,244512;1,250220;0,019386;-0,063910;-0,051974;0,530192;-0,569225;0,706640;-0,520322;0,806176;0,622109;-0,555611;-0,569518;0,573232;0,535634;0,524330;0,712082;1,402985;1,988891
1,502167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775274;0,743234;0,882700;0,244409;1,250609;0,019349;-0,063820;-0,051996;0,529978;-0,568956;0,706518;-0,520074;0,806066;0,621924;-0,555338;-0,569269;0,572965;0,535424;0,524083;0,711964;1,402985;1,988891
1,503167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775270;0,743138;0,883155;0,244311;1,250995;0,019312;-0,063728;-0,052015;0,529766;-0,568688;0,706397;-0,519826;0,805956;0,621739;-0,555066;-0,569020;0,572698;0,535215;0,523836;0,711846;1,402985;1,988891
1,504167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775266;0,743044;0,883606;0,244217;1,251377;0,019274;-0,063634;-0,052033;0,529554;-0,568422;0,706276;-0,519579;0,805846;0,621555;-0,554794;-0,568771;0,572433;0,535006;0,523589;0,711728;1,402985;1,988891
1,505167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775261;0,742951;0,884054;0,244127;1,251756;0,019237;-0,063538;-0,052050;0,529343;-0,568157;0,706154;-0,519331;0,805736;0,621371;-0,554523;-0,568521;0,572169;0,534799;0,523343;0,711609;1,402985;1,988891
1,506167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775257;0,742860;0,884499;0,244042;1,252132;0,019199;-0,063439;-0,052064;0,529133;-0,567893;0,706033;-0,519084;0,805626;0,621187;-0,554252;-0,568272;0,571906;0,534592;0,523097;0,711491;1,402985;1,988891
1,507167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775252;0,742771;0,884939;0,243962;1,252504;0,019162;-0,063338;-0,052077;0,528924;-0,567630;0,705912;-0,518837;0,805516;0,621004;-0,553982;-0,568022;0,571644;0,534385;0,522852;0,711373;1,402985;1,988891
1,508167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775248;0,742683;0,885376;0,243886;1,252874;0,019124;-0,063236;-0,052088;0,528715;-0,567368;0,705790;-0,518591;0,805405;0,620821;-0,553712;-0,567773;0,571383;0,534180;0,522606;0,711255;1,402985;1,988891
1,509167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775243;0,742596;0,885809;0,243814;1,253239;0,019086;-0,063131;-0,052097;0,528507;-0,567108;0,705669;-0,518345;0,805295;0,620638;-0,553443;-0,567523;0,571124;0,533975;0,522361;0,711137;1,402985;1,988891
1,510167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775238;0,742511;0,886238;0,243747;1,253602;0,019048;-0,063024;-0,052104;0,528300;-0,566848;0,705548;-0,518099;0,805184;0,620456;-0,553173;-0,567273;0,570866;0,533771;0,522116;0,711019;1,402985;1,988891
1,511167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775234;0,742427;0,886664;0,243684;1,253961;0,019010;-0,062915;-0,052109;0,528094;-0,566590;0,705427;-0,517853;0,805073;0,620274;-0,552905;-0,567024;0,570609;0,533568;0,521872;0,710901;1,402985;1,988891
1,512167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775229;0,742345;0,887086;0,243626;1,254316;0,018972;-0,062804;-0,052113;0,527888;-0,566333;0,705305;-0,517608;0,804962;0,620093;-0,552637;-0,566774;0,570353;0,533366;0,521628;0,710783;1,402985;1,988891
1,513167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775225;0,742264;0,887504;0,243571;1,254669;0,018934;-0,062690;-0,052115;0,527683;-0,566077;0,705184;-0,517363;0,804851;0,619912;-0,552369;-0,566524;0,570098;0,533164;0,521384;0,710665;1,402985;1,988891
1,514167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775220;0,742185;0,887919;0,243522;1,255018;0,018896;-0,062575;-0,052115;0,527479;-0,565823;0,705063;-0,517118;0,804740;0,619731;-0,552102;-0,566274;0,569845;0,532963;0,521141;0,710547;1,402985;1,988891
1,515167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775216;0,742107;0,888330;0,243476;1,255363;0,018857;-0,062458;-0,052114;0,527276;-0,565569;0,704942;-0,516874;0,804629;0,619550;-0,551835;-0,566025;0,569593;0,532763;0,520898;0,710429;1,402985;1,988891
1,516167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775211;0,742031;0,888737;0,243435;1,255706;0,018819;-0,062338;-0,052110;0,527073;-0,565317;0,704821;-0,516630;0,804518;0,619370;-0,551569;-0,565775;0,569342;0,532564;0,520655;0,710311;1,402985;1,988891
1,517167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775206;0,741957;0,889141;0,243398;1,256045;0,018780;-0,062217;-0,052105;0,526872;-0,565066;0,704700;-0,516387;0,804407;0,619191;-0,551303;-0,565525;0,569092;0,532366;0,520413;0,710194;1,402985;1,988891
1,518167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775202;0,741883;0,889540;0,243366;1,256380;0,018741;-0,062093;-0,052098;0,526671;-0,564817;0,704579;-0,516143;0,804295;0,619011;-0,551038;-0,565275;0,568844;0,532168;0,520171;0,710076;1,402985;1,988891
1,519167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775197;0,741812;0,889936;0,243338;1,256712;0,018702;-0,061968;-0,052090;0,526470;-0,564568;0,704457;-0,515901;0,804183;0,618832;-0,550774;-0,565026;0,568597;0,531971;0,519929;0,709958;1,402985;1,988891
1,520167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775192;0,741741;0,890329;0,243314;1,257041;0,018664;-0,061841;-0,052079;0,526271;-0,564321;0,704336;-0,515658;0,804072;0,618654;-0,550510;-0,564776;0,568351;0,531775;0,519688;0,709840;1,402985;1,988891
1,521167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775188;0,741673;0,890717;0,243294;1,257367;0,018624;-0,061711;-0,052067;0,526072;-0,564075;0,704215;-0,515416;0,803960;0,618476;-0,550246;-0,564527;0,568106;0,531579;0,519447;0,709723;1,402985;1,988891
1,522167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775183;0,741606;0,891102;0,243279;1,257689;0,018585;-0,061580;-0,052053;0,525874;-0,563830;0,704094;-0,515175;0,803848;0,618298;-0,549983;-0,564277;0,567862;0,531385;0,519207;0,709605;1,402985;1,988891
1,523167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775178;0,741540;0,891483;0,243268;1,258008;0,018546;-0,061447;-0,052038;0,525677;-0,563587;0,703973;-0,514933;0,803736;0,618120;-0,549721;-0,564028;0,567620;0,531191;0,518967;0,709487;1,402985;1,988891
1,524167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775174;0,741476;0,891861;0,243261;1,258324;0,018507;-0,061312;-0,052020;0,525480;-0,563345;0,703853;-0,514693;0,803624;0,617943;-0,549459;-0,563778;0,567379;0,530998;0,518727;0,709370;1,402985;1,988891
1,525167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775169;0,741413;0,892235;0,243258;1,258636;0,018467;-0,061174;-0,052001;0,525285;-0,563104;0,703732;-0,514452;0,803512;0,617767;-0,549198;-0,563529;0,567140;0,530805;0,518488;0,709252;1,402985;1,988891
1,526167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775164;0,741351;0,892605;0,243260;1,258945;0,018428;-0,061036;-0,051980;0,525090;-0,562864;0,703611;-0,514212;0,803400;0,617590;-0,548937;-0,563280;0,566901;0,530614;0,518249;0,709135;1,402985;1,988891
1,527167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775160;0,741292;0,892971;0,243266;1,259250;0,018388;-0,060895;-0,051958;0,524896;-0,562626;0,703490;-0,513973;0,803287;0,617414;-0,548677;-0,563031;0,566664;0,530423;0,518011;0,709017;1,402985;1,988891
1,528167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775155;0,741233;0,893334;0,243275;1,259552;0,018348;-0,060752;-0,051934;0,524702;-0,562389;0,703369;-0,513734;0,803175;0,617239;-0,548418;-0,562782;0,566429;0,530233;0,517773;0,708900;1,402985;1,988891
1,529167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775150;0,741176;0,893693;0,243289;1,259851;0,018308;-0,060607;-0,051908;0,524510;-0,562153;0,703248;-0,513495;0,803062;0,617064;-0,548159;-0,562533;0,566194;0,530044;0,517536;0,708782;1,402985;1,988891
1,530167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775146;0,741121;0,894048;0,243308;1,260147;0,018268;-0,060461;-0,051880;0,524318;-0,561919;0,703128;-0,513257;0,802950;0,616889;-0,547901;-0,562284;0,565961;0,529855;0,517299;0,708665;1,402985;1,988891
1,531167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775141;0,741067;0,894399;0,243330;1,260439;0,018228;-0,060313;-0,051851;0,524127;-0,561686;0,703007;-0,513020;0,802837;0,616714;-0,547643;-0,562036;0,565729;0,529668;0,517063;0,708548;1,402985;1,988891
1,532167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775136;0,741015;0,894747;0,243356;1,260728;0,018188;-0,060162;-0,051820;0,523937;-0,561454;0,702886;-0,512782;0,802724;0,616540;-0,547386;-0,561787;0,565498;0,529481;0,516827;0,708430;1,402985;1,988891
1,533167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775131;0,740964;0,895091;0,243387;1,261013;0,018148;-0,060011;-0,051787;0,523747;-0,561223;0,702766;-0,512546;0,802611;0,616367;-0,547130;-0,561539;0,565269;0,529295;0,516592;0,708313;1,402985;1,988891
1,534167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775127;0,740914;0,895431;0,243421;1,261295;0,018107;-0,059857;-0,051753;0,523559;-0,560994;0,702645;-0,512310;0,802498;0,616193;-0,546874;-0,561291;0,565041;0,529110;0,516357;0,708196;1,402985;1,988891
1,535167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775122;0,740866;0,895768;0,243460;1,261574;0,018067;-0,059701;-0,051717;0,523371;-0,560766;0,702525;-0,512074;0,802385;0,616021;-0,546619;-0,561043;0,564814;0,528925;0,516122;0,708079;1,402985;1,988891
1,536167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775117;0,740819;0,896101;0,243503;1,261849;0,018026;-0,059544;-0,051679;0,523184;-0,560539;0,702404;-0,511839;0,802272;0,615848;-0,546365;-0,560795;0,564589;0,528741;0,515889;0,707962;1,402985;1,988891
1,537167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775112;0,740774;0,896430;0,243549;1,262121;0,017986;-0,059385;-0,051640;0,522998;-0,560314;0,702284;-0,511604;0,802159;0,615676;-0,546111;-0,560548;0,564365;0,528559;0,515655;0,707845;1,402985;1,988891
1,538167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775107;0,740730;0,896755;0,243600;1,262390;0,017945;-0,059225;-0,051598;0,522812;-0,560090;0,702163;-0,511370;0,802046;0,615504;-0,545858;-0,560300;0,564142;0,528377;0,515422;0,707728;1,402985;1,988891
1,539167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775103;0,740688;0,897077;0,243655;1,262655;0,017904;-0,059062;-0,051556;0,522627;-0,559867;0,702043;-0,511136;0,801932;0,615333;-0,545606;-0,560053;0,563921;0,528195;0,515190;0,707611;1,402985;1,988891
1,540167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775098;0,740647;0,897395;0,243714;1,262917;0,017863;-0,058898;-0,051511;0,522443;-0,559646;0,701922;-0,510903;0,801819;0,615162;-0,545354;-0,559806;0,563701;0,528015;0,514958;0,707494;1,402985;1,988891
1,541167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775093;0,740607;0,897709;0,243776;1,263175;0,017822;-0,058732;-0,051465;0,522260;-0,559426;0,701802;-0,510671;0,801705;0,614992;-0,545103;-0,559560;0,563482;0,527835;0,514727;0,707377;1,402985;1,988891
1,542167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775088;0,740569;0,898019;0,243843;1,263431;0,017780;-0,058565;-0,051418;0,522078;-0,559207;0,701682;-0,510439;0,801592;0,614821;-0,544853;-0,559313;0,563265;0,527656;0,514497;0,707260;1,402985;1,988891
1,543167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775084;0,740533;0,898326;0,243913;1,263683;0,017739;-0,058395;-0,051369;0,521896;-0,558990;0,701562;-0,510207;0,801478;0,614652;-0,544604;-0,559067;0,563049;0,527478;0,514267;0,707143;1,402985;1,988891
1,544167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775079;0,740497;0,898629;0,243988;1,263931;0,017697;-0,058225;-0,051318;0,521716;-0,558774;0,701441;-0,509977;0,801364;0,614482;-0,544355;-0,558821;0,562835;0,527301;0,514037;0,707026;1,402985;1,988891
1,545167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775074;0,740463;0,898928;0,244066;1,264176;0,017656;-0,058052;-0,051265;0,521536;-0,558559;0,701321;-0,509746;0,801250;0,614313;-0,544107;-0,558575;0,562621;0,527124;0,513808;0,706910;1,402985;1,988891
1,546167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775069;0,740431;0,899223;0,244148;1,264418;0,017614;-0,057878;-0,051211;0,521357;-0,558346;0,701201;-0,509516;0,801136;0,614145;-0,543860;-0,558329;0,562409;0,526949;0,513580;0,706793;1,402985;1,988891
1,547167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775064;0,740400;0,899515;0,244235;1,264656;0,017572;-0,057702;-0,051155;0,521178;-0,558134;0,701081;-0,509287;0,801023;0,613977;-0,543613;-0,558084;0,562199;0,526774;0,513352;0,706677;1,402985;1,988891
1,548167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775059;0,740370;0,899803;0,244325;1,264891;0,017530;-0,057525;-0,051098;0,521001;-0,557924;0,700961;-0,509059;0,800908;0,613809;-0,543368;-0,557839;0,561990;0,526600;0,513125;0,706560;1,402985;1,988891
1,549167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775055;0,740342;0,900087;0,244418;1,265123;0,017488;-0,057346;-0,051039;0,520824;-0,557715;0,700841;-0,508831;0,800794;0,613641;-0,543123;-0,557594;0,561782;0,526426;0,512898;0,706444;1,402985;1,988891
1,550167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775050;0,740315;0,900367;0,244516;1,265351;0,017446;-0,057166;-0,050979;0,520648;-0,557507;0,700722;-0,508603;0,800680;0,613475;-0,542878;-0,557350;0,561575;0,526254;0,512672;0,706327;1,402985;1,988891
1,551167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775045;0,740289;0,900643;0,244617;1,265576;0,017404;-0,056984;-0,050917;0,520473;-0,557300;0,700602;-0,508377;0,800566;0,613308;-0,542635;-0,557106;0,561370;0,526082;0,512447;0,706211;1,402985;1,988891
1,552167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,775040;0,740265;0,900916;0,244722;1,265798;0,017362;-0,056800;-0,050853;0,520299;-0,557095;0,700482;-0,508151;0,800452;0,613142;-0,542392;-0,556862;0,561167;0,525911;0,512222;0,706095;1,402985;1,988891
