IEEE1 Amplidyne;Amplidyne;Amplidyne;Amplidyne;Amplidyne;Amplidyne;Amplidyne;Amplidyne;Amplidyne;Amplidyne
"Zeitpunkt in s";"u";"upss";"voel";"vuel";"uerrs";"vf";"usetp";"Vbias";"avrref"
0,548000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,549000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,550000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,551000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,552000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,553000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,554000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,555000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,556000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,557000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,558000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,559000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,560000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,561000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,562000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,563000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,564000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,565000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,566000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,567000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,568000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,569000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,570000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,571000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,572000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,573000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,574000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,575000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,576000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,577000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,578000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,579000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,580000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,581000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,582000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,583000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,584000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,585000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,586000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,587000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,588000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,589000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,590000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,591000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,592000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,593000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,594000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,595000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,596000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,597000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,598000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,599000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,600000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,601000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,602000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,603000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,604000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,605000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,606000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,607000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,608000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,609000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,610000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,611000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,612000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,613000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,614000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,615000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,616000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,617000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,618000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,619000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,620000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,621000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,622000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,623000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,624000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,625000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,626000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,627000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,628000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,629000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,630000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,631000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,632000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,633000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,634000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,635000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,636000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,637000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,638000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,639000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,640000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,641000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,642000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,643000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,644000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,645000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,646000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,647000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,648000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,649000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,650000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,651000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,652000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,653000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,654000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,655000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,656000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,657000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,658000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,659000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,660000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,661000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,662000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,663000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,664000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,665000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,666000;1,025000;0,000000;0,000000;0,000000;1,791692;0,000000;1,025000;-0,001571;1,023429
0,667000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,668000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,669000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,670000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,671000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,672000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,673000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,674000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,675000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,676000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,677000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,678000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,679000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,680000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,681000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,682000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,683000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,684000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,685000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,686000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,687000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,688000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,689000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,690000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,691000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,692000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,693000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,694000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,695000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,696000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,697000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,698000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,699000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,700000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,701000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,702000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,703000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,704000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,705000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,706000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,707000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,708000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,709000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,710000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,711000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,712000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,713000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,714000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,715000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,716000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,717000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,718000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,719000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,720000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,721000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,722000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,723000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,724000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,725000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,726000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,727000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,728000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,729000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,730000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,731000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,732000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,733000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,734000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,735000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,736000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,737000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,738000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,739000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,740000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,741000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,742000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,743000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,744000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,745000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,746000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,747000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,748000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,749000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,750000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,751000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,752000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,753000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,754000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,755000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,756000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,757000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,758000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,759000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,760000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,761000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,762000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,763000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,764000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,765000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,766000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,767000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,768000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,769000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,770000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,771000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,772000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,773000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,774000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,775000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,776000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,777000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,778000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,779000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,780000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,781000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,782000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,783000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,784000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,785000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,786000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,787000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,788000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,789000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,790000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,791000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,792000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,793000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,794000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,795000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,796000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,797000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,798000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,799000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,800000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,801000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,802000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,803000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,804000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,805000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,806000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,807000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,808000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,809000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,810000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,811000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,812000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,813000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,814000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,815000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,816000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,817000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
0,818000;1,025000;0,000000;0,000000;0,000000;1,791693;0,000000;1,025000;-0,001571;1,023429
